Timestamp, LeftSensor (cm), RightSensor (cm)
6/11/2018 0:38:37,298,298
6/11/2018 0:38:47,300,299
6/11/2018 0:38:57,299,298
6/11/2018 0:39:08,300,298
6/11/2018 0:39:18,299,298
6/11/2018 0:39:28,299,298
6/11/2018 0:39:38,301,0
6/11/2018 0:39:49,298,297
6/11/2018 0:39:59,298,298
6/11/2018 0:40:09,299,299
6/11/2018 0:40:19,300,299
6/11/2018 0:40:29,298,299
6/11/2018 0:40:39,299,299
6/11/2018 0:40:49,0,298
6/11/2018 0:41:00,299,299
6/11/2018 0:41:10,299,299
6/11/2018 0:41:20,299,299
6/11/2018 0:41:30,299,300
6/11/2018 0:41:40,0,299
6/11/2018 0:41:51,300,299
6/11/2018 0:42:02,0,0
6/11/2018 0:42:14,0,299
6/11/2018 0:42:25,0,0
6/11/2018 0:42:37,300,299
6/11/2018 0:42:47,0,0
6/11/2018 0:42:59,0,0
6/11/2018 0:43:11,301,0
6/11/2018 0:43:22,301,0
6/11/2018 0:43:33,0,299
6/11/2018 0:43:44,0,0
6/11/2018 0:43:56,300,298
6/11/2018 0:44:06,0,0
6/11/2018 0:44:18,0,0
6/11/2018 0:44:30,0,298
6/11/2018 0:44:41,0,0
6/11/2018 0:44:53,0,300
6/11/2018 0:45:04,0,0
6/11/2018 0:45:16,0,0
6/11/2018 0:45:28,299,299
6/11/2018 0:45:38,300,300
6/11/2018 0:45:49,300,298
6/11/2018 0:45:59,0,298
6/11/2018 0:46:10,300,298
6/11/2018 0:46:20,299,299
6/11/2018 0:46:30,299,298
6/11/2018 0:46:40,0,299
6/11/2018 0:46:51,301,0
6/11/2018 0:47:02,0,0
6/11/2018 0:47:14,0,300
6/11/2018 0:47:25,0,300
6/11/2018 0:47:36,302,0
6/11/2018 0:47:47,302,0
6/11/2018 0:47:58,300,299
6/11/2018 0:48:08,302,0
6/11/2018 0:48:19,299,300
6/11/2018 0:48:29,0,0
6/11/2018 0:48:41,301,0
6/11/2018 0:48:52,299,299
6/11/2018 0:49:03,299,299
6/11/2018 0:49:13,0,300
6/11/2018 0:49:24,302,0
6/11/2018 0:49:35,299,299
6/11/2018 0:49:45,0,299
6/11/2018 0:49:56,299,300
6/11/2018 0:50:06,299,298
6/11/2018 0:50:16,300,299
6/11/2018 0:50:26,299,299
6/11/2018 0:50:36,299,299
6/11/2018 0:50:46,0,300
6/11/2018 0:50:57,300,299
6/11/2018 0:51:07,302,0
6/11/2018 0:51:18,301,0
6/11/2018 0:51:29,302,0
6/11/2018 0:51:40,299,299
6/11/2018 0:51:50,0,299
6/11/2018 0:52:02,299,299
6/11/2018 0:52:12,299,299
6/11/2018 0:52:22,0,300
6/11/2018 0:52:33,299,299
6/11/2018 0:52:43,0,299
6/11/2018 0:52:54,0,0
6/11/2018 0:53:06,302,0
6/11/2018 0:53:17,300,299
6/11/2018 0:53:27,302,0
6/11/2018 0:53:38,0,299
6/11/2018 0:53:49,301,0
6/11/2018 0:54:00,302,0
6/11/2018 0:54:11,0,0
6/11/2018 0:54:23,0,300
6/11/2018 0:54:34,299,298
6/11/2018 0:54:44,0,298
6/11/2018 0:54:55,302,0
6/11/2018 0:55:06,302,0
6/11/2018 0:55:18,299,299
6/11/2018 0:55:28,299,300
6/11/2018 0:55:38,300,300
6/11/2018 0:55:48,300,299
6/11/2018 0:55:58,303,0
6/11/2018 0:56:09,0,300
6/11/2018 0:56:20,0,0
6/11/2018 0:56:32,299,300
6/11/2018 0:56:42,299,299
6/11/2018 0:56:52,301,0
6/11/2018 0:57:03,0,299
6/11/2018 0:57:14,300,299
6/11/2018 0:57:24,299,298
6/11/2018 0:57:34,299,300
6/11/2018 0:57:44,300,299
6/11/2018 0:57:54,301,300
6/11/2018 0:58:04,300,299
6/11/2018 0:58:15,299,299
6/11/2018 0:58:25,299,300
6/11/2018 0:58:35,299,299
6/11/2018 0:58:45,301,300
6/11/2018 0:58:55,300,299
6/11/2018 0:59:05,301,299
6/11/2018 0:59:15,299,299
6/11/2018 0:59:25,299,299
6/11/2018 0:59:35,301,0
6/11/2018 0:59:46,300,300
6/11/2018 0:59:56,299,298
6/11/2018 1:00:06,301,299
6/11/2018 1:00:16,300,299
6/11/2018 1:00:26,301,299
6/11/2018 1:00:36,300,299
6/11/2018 1:00:46,300,300
6/11/2018 1:00:57,299,298
6/11/2018 1:01:07,300,299
6/11/2018 1:01:17,300,299
6/11/2018 1:01:27,300,299
6/11/2018 1:01:37,0,299
6/11/2018 1:01:48,301,300
6/11/2018 1:01:58,299,298
6/11/2018 1:02:08,300,300
6/11/2018 1:02:18,299,299
6/11/2018 1:02:28,301,299
6/11/2018 1:02:38,300,300
6/11/2018 1:02:48,300,299
6/11/2018 1:02:58,299,299
6/11/2018 1:03:08,300,299
6/11/2018 1:03:18,0,299
6/11/2018 1:03:29,300,300
6/11/2018 1:03:40,300,300
6/11/2018 1:03:50,299,299
6/11/2018 1:04:00,301,299
6/11/2018 1:04:10,0,299
6/11/2018 1:04:21,300,299
6/11/2018 1:04:31,300,300
6/11/2018 1:04:41,299,298
6/11/2018 1:04:51,0,299
6/11/2018 1:05:02,0,300
6/11/2018 1:05:13,303,0
6/11/2018 1:05:24,0,300
6/11/2018 1:05:35,0,300
6/11/2018 1:05:46,302,0
6/11/2018 1:05:57,0,0
6/11/2018 1:06:09,299,299
6/11/2018 1:06:19,0,0
6/11/2018 1:06:31,300,299
6/11/2018 1:06:42,299,299
6/11/2018 1:06:52,0,300
6/11/2018 1:07:03,300,299
6/11/2018 1:07:13,300,300
6/11/2018 1:07:23,302,0
6/11/2018 1:07:34,300,299
6/11/2018 1:07:44,300,299
6/11/2018 1:07:54,300,300
6/11/2018 1:08:04,0,300
6/11/2018 1:08:15,300,299
6/11/2018 1:08:25,300,299
6/11/2018 1:08:35,300,300
6/11/2018 1:08:45,300,299
6/11/2018 1:08:55,299,300
6/11/2018 1:09:05,300,298
6/11/2018 1:09:15,300,299
6/11/2018 1:09:26,300,299
6/11/2018 1:09:36,0,298
6/11/2018 1:09:47,300,299
6/11/2018 1:09:57,301,299
6/11/2018 1:10:07,299,299
6/11/2018 1:10:17,299,298
6/11/2018 1:10:27,300,300
6/11/2018 1:10:37,300,300
6/11/2018 1:10:47,299,299
6/11/2018 1:10:57,300,299
6/11/2018 1:11:07,299,299
6/11/2018 1:11:17,299,300
6/11/2018 1:11:27,300,299
6/11/2018 1:11:37,300,300
6/11/2018 1:11:47,301,300
6/11/2018 1:11:57,300,301
6/11/2018 1:12:08,302,0
6/11/2018 1:12:19,302,0
6/11/2018 1:12:30,300,299
6/11/2018 1:12:40,300,299
6/11/2018 1:12:50,299,300
6/11/2018 1:13:00,300,300
6/11/2018 1:13:10,300,300
6/11/2018 1:13:20,300,300
6/11/2018 1:13:30,300,300
6/11/2018 1:13:40,0,300
6/11/2018 1:13:51,302,0
6/11/2018 1:14:02,300,299
6/11/2018 1:14:12,300,300
6/11/2018 1:14:22,300,299
6/11/2018 1:14:32,300,299
6/11/2018 1:14:42,300,300
6/11/2018 1:14:52,300,300
6/11/2018 1:15:03,300,300
6/11/2018 1:15:13,300,300
6/11/2018 1:15:23,300,300
6/11/2018 1:15:33,300,299
6/11/2018 1:15:43,300,299
6/11/2018 1:15:53,300,299
6/11/2018 1:16:03,301,299
6/11/2018 1:16:13,300,299
6/11/2018 1:16:23,301,299
6/11/2018 1:16:33,300,300
6/11/2018 1:16:43,300,299
6/11/2018 1:16:53,300,299
6/11/2018 1:17:03,301,300
6/11/2018 1:17:13,300,300
6/11/2018 1:17:23,300,300
6/11/2018 1:17:34,300,300
6/11/2018 1:17:44,301,300
6/11/2018 1:17:54,301,299
6/11/2018 1:18:04,300,299
6/11/2018 1:18:14,300,300
6/11/2018 1:18:24,300,300
6/11/2018 1:18:34,300,299
6/11/2018 1:18:44,303,0
6/11/2018 1:18:55,300,300
6/11/2018 1:19:05,300,299
6/11/2018 1:19:15,300,300
6/11/2018 1:19:25,300,300
6/11/2018 1:19:35,300,300
6/11/2018 1:19:45,300,299
6/11/2018 1:19:55,300,299
6/11/2018 1:20:05,301,301
6/11/2018 1:20:16,300,299
6/11/2018 1:20:26,301,300
6/11/2018 1:20:36,300,300
6/11/2018 1:20:46,301,300
6/11/2018 1:20:56,300,299
6/11/2018 1:21:06,301,300
6/11/2018 1:21:16,300,300
6/11/2018 1:21:26,0,301
6/11/2018 1:21:37,301,300
6/11/2018 1:21:47,300,299
6/11/2018 1:21:57,300,300
6/11/2018 1:22:07,300,299
6/11/2018 1:22:17,300,300
6/11/2018 1:22:27,0,300
6/11/2018 1:22:38,300,300
6/11/2018 1:22:48,300,301
6/11/2018 1:22:59,300,301
6/11/2018 1:23:09,300,300
6/11/2018 1:23:19,301,301
6/11/2018 1:23:29,300,300
6/11/2018 1:23:39,301,299
6/11/2018 1:23:49,300,300
6/11/2018 1:23:59,300,299
6/11/2018 1:24:09,300,300
6/11/2018 1:24:19,0,300
6/11/2018 1:24:30,300,300
6/11/2018 1:24:40,300,300
6/11/2018 1:24:50,301,299
6/11/2018 1:25:00,300,299
6/11/2018 1:25:10,300,301
6/11/2018 1:25:20,300,299
6/11/2018 1:25:30,300,299
6/11/2018 1:25:41,300,299
6/11/2018 1:25:51,300,299
6/11/2018 1:26:01,301,299
6/11/2018 1:26:11,301,299
6/11/2018 1:26:21,300,300
6/11/2018 1:26:31,300,300
6/11/2018 1:26:41,301,299
6/11/2018 1:26:51,302,300
6/11/2018 1:27:01,300,300
6/11/2018 1:27:11,301,300
6/11/2018 1:27:21,300,301
6/11/2018 1:27:31,301,300
6/11/2018 1:27:41,301,300
6/11/2018 1:27:51,301,301
6/11/2018 1:28:01,302,300
6/11/2018 1:28:12,300,300
6/11/2018 1:28:22,301,300
6/11/2018 1:28:32,301,300
6/11/2018 1:28:42,302,300
6/11/2018 1:28:52,301,299
6/11/2018 1:29:02,301,300
6/11/2018 1:29:12,301,300
6/11/2018 1:29:22,301,299
6/11/2018 1:29:32,300,300
6/11/2018 1:29:42,301,300
6/11/2018 1:29:52,301,300
6/11/2018 1:30:02,301,300
6/11/2018 1:30:12,301,300
6/11/2018 1:30:22,300,300
6/11/2018 1:30:32,301,300
6/11/2018 1:30:42,300,300
6/11/2018 1:30:53,300,300
6/11/2018 1:31:03,301,300
6/11/2018 1:31:13,300,300
6/11/2018 1:31:23,300,300
6/11/2018 1:31:33,300,300
6/11/2018 1:31:43,300,300
6/11/2018 1:31:53,301,301
6/11/2018 1:32:03,301,300
6/11/2018 1:32:13,300,300
6/11/2018 1:32:23,300,300
6/11/2018 1:32:33,300,300
6/11/2018 1:32:43,301,300
6/11/2018 1:32:53,301,301
6/11/2018 1:33:03,301,300
6/11/2018 1:33:13,301,301
6/11/2018 1:33:24,300,300
6/11/2018 1:33:34,301,300
6/11/2018 1:33:44,300,300
6/11/2018 1:33:54,301,300
6/11/2018 1:34:04,301,301
6/11/2018 1:34:14,300,300
6/11/2018 1:34:24,301,300
6/11/2018 1:34:34,301,300
6/11/2018 1:34:44,300,300
6/11/2018 1:34:54,300,300
6/11/2018 1:35:04,301,300
6/11/2018 1:35:14,300,299
6/11/2018 1:35:24,301,300
6/11/2018 1:35:34,301,300
6/11/2018 1:35:44,301,300
6/11/2018 1:35:54,300,300
6/11/2018 1:36:05,300,300
6/11/2018 1:36:15,300,300
6/11/2018 1:36:25,301,300
6/11/2018 1:36:35,302,300
6/11/2018 1:36:45,302,300
6/11/2018 1:36:55,301,300
6/11/2018 1:37:05,300,300
6/11/2018 1:37:15,301,300
6/11/2018 1:37:25,301,300
6/11/2018 1:37:35,300,299
6/11/2018 1:37:45,301,301
6/11/2018 1:37:55,300,301
6/11/2018 1:38:05,301,300
6/11/2018 1:38:15,301,300
6/11/2018 1:38:25,301,300
6/11/2018 1:38:36,302,301
6/11/2018 1:38:46,301,300
6/11/2018 1:38:56,300,301
6/11/2018 1:39:06,301,300
6/11/2018 1:39:16,302,301
6/11/2018 1:39:26,301,300
6/11/2018 1:39:36,301,300
6/11/2018 1:39:46,302,300
6/11/2018 1:39:56,301,299
6/11/2018 1:40:06,301,300
6/11/2018 1:40:16,302,301
6/11/2018 1:40:26,301,301
6/11/2018 1:40:36,301,300
6/11/2018 1:40:46,301,302
6/11/2018 1:40:56,300,300
6/11/2018 1:41:06,301,300
6/11/2018 1:41:17,301,300
6/11/2018 1:41:27,301,300
6/11/2018 1:41:37,301,300
6/11/2018 1:41:47,301,300
6/11/2018 1:41:57,301,300
6/11/2018 1:42:07,302,300
6/11/2018 1:42:17,301,300
6/11/2018 1:42:27,301,300
6/11/2018 1:42:37,301,300
6/11/2018 1:42:47,301,300
6/11/2018 1:42:57,301,301
6/11/2018 1:43:07,301,300
6/11/2018 1:43:17,301,300
6/11/2018 1:43:27,302,300
6/11/2018 1:43:37,302,301
6/11/2018 1:43:48,301,300
6/11/2018 1:43:58,300,301
6/11/2018 1:44:08,302,300
6/11/2018 1:44:18,301,300
6/11/2018 1:44:28,302,301
6/11/2018 1:44:38,301,301
6/11/2018 1:44:48,301,301
6/11/2018 1:44:58,302,300
6/11/2018 1:45:08,301,301
6/11/2018 1:45:18,302,301
6/11/2018 1:45:28,301,300
6/11/2018 1:45:38,0,301
6/11/2018 1:45:49,301,300
6/11/2018 1:45:59,302,300
6/11/2018 1:46:09,301,301
6/11/2018 1:46:19,301,300
6/11/2018 1:46:30,302,301
6/11/2018 1:46:40,302,301
6/11/2018 1:46:50,302,300
6/11/2018 1:47:00,301,300
6/11/2018 1:47:10,301,301
6/11/2018 1:47:20,302,301
6/11/2018 1:47:30,301,300
6/11/2018 1:47:40,302,300
6/11/2018 1:47:50,302,301
6/11/2018 1:48:00,301,301
6/11/2018 1:48:10,300,300
6/11/2018 1:48:20,301,300
6/11/2018 1:48:30,301,301
6/11/2018 1:48:40,302,300
6/11/2018 1:48:50,301,300
6/11/2018 1:49:00,301,301
6/11/2018 1:49:11,302,301
6/11/2018 1:49:21,301,301
6/11/2018 1:49:31,301,301
6/11/2018 1:49:41,301,300
6/11/2018 1:49:51,301,300
6/11/2018 1:50:01,301,301
6/11/2018 1:50:11,301,301
6/11/2018 1:50:21,302,301
6/11/2018 1:50:31,301,301
6/11/2018 1:50:41,302,300
6/11/2018 1:50:51,301,301
6/11/2018 1:51:01,301,301
6/11/2018 1:51:11,301,301
6/11/2018 1:51:21,302,301
6/11/2018 1:51:31,301,302
6/11/2018 1:51:42,302,301
6/11/2018 1:51:52,302,301
6/11/2018 1:52:02,302,301
6/11/2018 1:52:12,302,301
6/11/2018 1:52:22,302,300
6/11/2018 1:52:32,301,300
6/11/2018 1:52:42,302,301
6/11/2018 1:52:52,302,301
6/11/2018 1:53:02,302,300
6/11/2018 1:53:12,302,301
6/11/2018 1:53:22,301,301
6/11/2018 1:53:32,302,301
6/11/2018 1:53:42,302,301
6/11/2018 1:53:52,301,301
6/11/2018 1:54:02,302,301
6/11/2018 1:54:12,302,301
6/11/2018 1:54:23,302,301
6/11/2018 1:54:33,301,301
6/11/2018 1:54:43,302,301
6/11/2018 1:54:53,302,300
6/11/2018 1:55:03,301,301
6/11/2018 1:55:13,302,301
6/11/2018 1:55:23,302,301
6/11/2018 1:55:33,302,302
6/11/2018 1:55:43,301,301
6/11/2018 1:55:53,302,301
6/11/2018 1:56:03,302,301
6/11/2018 1:56:13,302,301
6/11/2018 1:56:23,302,301
6/11/2018 1:56:33,302,301
6/11/2018 1:56:43,301,301
6/11/2018 1:56:54,301,301
6/11/2018 1:57:04,301,301
6/11/2018 1:57:14,302,301
6/11/2018 1:57:24,302,302
6/11/2018 1:57:34,302,301
6/11/2018 1:57:44,302,301
6/11/2018 1:57:54,302,301
6/11/2018 1:58:04,302,302
6/11/2018 1:58:14,303,301
6/11/2018 1:58:24,302,301
6/11/2018 1:58:34,301,300
6/11/2018 1:58:44,301,301
6/11/2018 1:58:54,302,301
6/11/2018 1:59:04,302,301
6/11/2018 1:59:14,302,301
6/11/2018 1:59:24,302,300
6/11/2018 1:59:35,302,301
6/11/2018 1:59:45,302,301
6/11/2018 1:59:55,301,301
6/11/2018 2:00:05,302,301
6/11/2018 2:00:15,302,301
6/11/2018 2:00:25,302,301
6/11/2018 2:00:35,301,301
6/11/2018 2:00:45,301,301
6/11/2018 2:00:55,302,301
6/11/2018 2:01:05,302,301
6/11/2018 2:01:15,302,301
6/11/2018 2:01:25,302,301
6/11/2018 2:01:35,302,301
6/11/2018 2:01:45,302,301
6/11/2018 2:01:55,303,301
6/11/2018 2:02:06,302,301
6/11/2018 2:02:16,302,301
6/11/2018 2:02:26,302,301
6/11/2018 2:02:36,302,301
6/11/2018 2:02:46,302,301
6/11/2018 2:02:56,302,301
6/11/2018 2:03:06,302,301
6/11/2018 2:03:16,302,301
6/11/2018 2:03:26,302,301
6/11/2018 2:03:36,303,301
6/11/2018 2:03:46,303,301
6/11/2018 2:03:56,302,301
6/11/2018 2:04:06,302,301
6/11/2018 2:04:16,302,301
6/11/2018 2:04:26,302,301
6/11/2018 2:04:36,302,301
6/11/2018 2:04:47,302,301
6/11/2018 2:04:57,302,302
6/11/2018 2:05:07,302,301
6/11/2018 2:05:17,302,302
6/11/2018 2:05:27,303,301
6/11/2018 2:05:37,302,301
6/11/2018 2:05:47,302,302
6/11/2018 2:05:57,302,302
6/11/2018 2:06:07,302,302
6/11/2018 2:06:17,302,301
6/11/2018 2:06:27,302,301
6/11/2018 2:06:37,302,302
6/11/2018 2:06:47,303,301
6/11/2018 2:06:57,303,301
6/11/2018 2:07:07,303,301
6/11/2018 2:07:17,302,301
6/11/2018 2:07:28,302,301
6/11/2018 2:07:38,302,301
6/11/2018 2:07:48,302,302
6/11/2018 2:07:58,302,301
6/11/2018 2:08:08,303,301
6/11/2018 2:08:18,302,301
6/11/2018 2:08:28,302,301
6/11/2018 2:08:38,302,301
6/11/2018 2:08:48,302,302
6/11/2018 2:08:58,302,301
6/11/2018 2:09:08,302,301
6/11/2018 2:09:18,302,301
6/11/2018 2:09:28,302,301
6/11/2018 2:09:38,303,302
6/11/2018 2:09:48,302,301
6/11/2018 2:09:59,302,301
6/11/2018 2:10:09,303,301
6/11/2018 2:10:19,302,302
6/11/2018 2:10:29,302,301
6/11/2018 2:10:39,302,302
6/11/2018 2:10:49,301,302
6/11/2018 2:10:59,302,302
6/11/2018 2:11:09,303,301
6/11/2018 2:11:19,303,302
6/11/2018 2:11:29,302,301
6/11/2018 2:11:39,302,302
6/11/2018 2:11:49,302,302
6/11/2018 2:11:59,302,301
6/11/2018 2:12:09,303,301
6/11/2018 2:12:19,302,302
6/11/2018 2:12:29,303,301
6/11/2018 2:12:40,302,301
6/11/2018 2:12:50,303,301
6/11/2018 2:13:00,302,301
6/11/2018 2:13:10,302,302
6/11/2018 2:13:20,303,302
6/11/2018 2:13:30,302,302
6/11/2018 2:13:40,303,301
6/11/2018 2:13:50,303,301
6/11/2018 2:14:00,303,301
6/11/2018 2:14:10,302,301
6/11/2018 2:14:20,302,301
6/11/2018 2:14:30,302,301
6/11/2018 2:14:40,302,301
6/11/2018 2:14:50,302,301
6/11/2018 2:15:00,302,301
6/11/2018 2:15:11,302,301
6/11/2018 2:15:21,303,301
6/11/2018 2:15:31,303,302
6/11/2018 2:15:41,302,301
6/11/2018 2:15:51,302,301
6/11/2018 2:16:01,303,302
6/11/2018 2:16:11,302,301
6/11/2018 2:16:21,302,302
6/11/2018 2:16:31,302,301
6/11/2018 2:16:41,303,302
6/11/2018 2:16:51,302,301
6/11/2018 2:17:01,303,301
6/11/2018 2:17:11,302,302
6/11/2018 2:17:21,302,302
6/11/2018 2:17:31,302,302
6/11/2018 2:17:41,302,302
6/11/2018 2:17:52,303,302
6/11/2018 2:18:02,302,302
6/11/2018 2:18:12,302,302
6/11/2018 2:18:22,302,302
6/11/2018 2:18:32,303,301
6/11/2018 2:18:42,304,302
6/11/2018 2:18:52,303,302
6/11/2018 2:19:02,303,301
6/11/2018 2:19:12,303,302
6/11/2018 2:19:22,303,302
6/11/2018 2:19:32,302,302
6/11/2018 2:19:42,303,302
6/11/2018 2:19:52,303,302
6/11/2018 2:20:02,303,302
6/11/2018 2:20:12,302,302
6/11/2018 2:20:23,303,302
6/11/2018 2:20:33,302,302
6/11/2018 2:20:43,302,302
6/11/2018 2:20:53,302,302
6/11/2018 2:21:03,302,301
6/11/2018 2:21:13,303,302
6/11/2018 2:21:23,302,301
6/11/2018 2:21:33,303,302
6/11/2018 2:21:43,302,302
6/11/2018 2:21:53,302,302
6/11/2018 2:22:03,303,302
6/11/2018 2:22:13,303,302
6/11/2018 2:22:23,303,302
6/11/2018 2:22:33,302,302
6/11/2018 2:22:43,302,302
6/11/2018 2:22:53,303,302
6/11/2018 2:23:04,303,303
6/11/2018 2:23:14,303,302
6/11/2018 2:23:24,302,302
6/11/2018 2:23:34,303,302
6/11/2018 2:23:44,303,302
6/11/2018 2:23:54,303,302
6/11/2018 2:24:04,303,302
6/11/2018 2:24:14,303,302
6/11/2018 2:24:24,303,302
6/11/2018 2:24:34,303,302
6/11/2018 2:24:44,303,302
6/11/2018 2:24:54,303,302
6/11/2018 2:25:04,302,301
6/11/2018 2:25:14,303,302
6/11/2018 2:25:24,303,302
6/11/2018 2:25:35,303,302
6/11/2018 2:25:45,302,302
6/11/2018 2:25:55,304,302
6/11/2018 2:26:05,304,302
6/11/2018 2:26:15,303,302
6/11/2018 2:26:25,302,303
6/11/2018 2:26:35,303,302
6/11/2018 2:26:45,302,303
6/11/2018 2:26:55,303,302
6/11/2018 2:27:05,303,302
6/11/2018 2:27:15,302,301
6/11/2018 2:27:25,303,302
6/11/2018 2:27:35,303,302
6/11/2018 2:27:45,303,302
6/11/2018 2:27:55,303,302
6/11/2018 2:28:05,303,303
6/11/2018 2:28:16,303,302
6/11/2018 2:28:26,303,302
6/11/2018 2:28:36,303,302
6/11/2018 2:28:46,303,302
6/11/2018 2:28:56,303,302
6/11/2018 2:29:06,304,302
6/11/2018 2:29:16,303,302
6/11/2018 2:29:26,302,302
6/11/2018 2:29:36,304,301
6/11/2018 2:29:46,0,303
6/11/2018 2:29:57,303,302
6/11/2018 2:30:07,303,303
6/11/2018 2:30:17,303,301
6/11/2018 2:30:27,303,302
6/11/2018 2:30:37,303,301
6/11/2018 2:30:47,303,302
6/11/2018 2:30:58,303,302
6/11/2018 2:31:08,304,302
6/11/2018 2:31:18,303,302
6/11/2018 2:31:28,303,302
6/11/2018 2:31:38,303,302
6/11/2018 2:31:48,303,302
6/11/2018 2:31:58,304,302
6/11/2018 2:32:08,304,303
6/11/2018 2:32:18,303,302
6/11/2018 2:32:28,303,302
6/11/2018 2:32:38,302,302
6/11/2018 2:32:48,302,303
6/11/2018 2:32:58,303,302
6/11/2018 2:33:08,303,302
6/11/2018 2:33:18,302,302
6/11/2018 2:33:29,303,303
6/11/2018 2:33:39,302,302
6/11/2018 2:33:49,303,303
6/11/2018 2:33:59,303,303
6/11/2018 2:34:09,303,301
6/11/2018 2:34:19,302,302
6/11/2018 2:34:29,302,302
6/11/2018 2:34:39,303,302
6/11/2018 2:34:49,303,302
6/11/2018 2:34:59,302,302
6/11/2018 2:35:09,303,301
6/11/2018 2:35:19,302,301
6/11/2018 2:35:29,302,303
6/11/2018 2:35:39,303,302
6/11/2018 2:35:49,302,302
6/11/2018 2:35:59,302,302
6/11/2018 2:36:10,303,303
6/11/2018 2:36:20,304,303
6/11/2018 2:36:30,303,302
6/11/2018 2:36:40,0,302
6/11/2018 2:36:51,304,303
6/11/2018 2:37:01,303,302
6/11/2018 2:37:11,0,303
6/11/2018 2:37:22,304,302
6/11/2018 2:37:32,303,302
6/11/2018 2:37:42,303,303
6/11/2018 2:37:52,304,303
6/11/2018 2:38:02,304,302
6/11/2018 2:38:12,303,303
6/11/2018 2:38:22,304,302
6/11/2018 2:38:32,303,302
6/11/2018 2:38:42,303,303
6/11/2018 2:38:53,0,303
6/11/2018 2:39:04,303,303
6/11/2018 2:39:14,304,303
6/11/2018 2:39:24,304,302
6/11/2018 2:39:34,303,303
6/11/2018 2:39:44,303,303
6/11/2018 2:39:54,304,303
6/11/2018 2:40:04,303,302
6/11/2018 2:40:14,304,302
6/11/2018 2:40:24,304,303
6/11/2018 2:40:34,304,302
6/11/2018 2:40:44,304,303
6/11/2018 2:40:54,303,303
6/11/2018 2:41:04,304,303
6/11/2018 2:41:14,303,303
6/11/2018 2:41:25,304,302
6/11/2018 2:41:35,303,303
6/11/2018 2:41:45,303,302
6/11/2018 2:41:55,304,302
6/11/2018 2:42:05,304,303
6/11/2018 2:42:15,303,303
6/11/2018 2:42:25,303,303
6/11/2018 2:42:35,303,303
6/11/2018 2:42:45,303,303
6/11/2018 2:42:55,304,303
6/11/2018 2:43:05,303,303
6/11/2018 2:43:15,303,303
6/11/2018 2:43:25,303,303
6/11/2018 2:43:35,303,303
6/11/2018 2:43:45,303,303
6/11/2018 2:43:55,303,303
6/11/2018 2:44:06,303,302
6/11/2018 2:44:16,304,303
6/11/2018 2:44:26,304,302
6/11/2018 2:44:36,303,303
6/11/2018 2:44:46,303,303
6/11/2018 2:44:56,303,302
6/11/2018 2:45:06,303,302
6/11/2018 2:45:16,304,303
6/11/2018 2:45:26,304,302
6/11/2018 2:45:36,304,303
6/11/2018 2:45:46,304,303
6/11/2018 2:45:56,303,303
6/11/2018 2:46:06,303,303
6/11/2018 2:46:16,304,303
6/11/2018 2:46:26,303,302
6/11/2018 2:46:37,303,303
6/11/2018 2:46:47,303,302
6/11/2018 2:46:57,303,303
6/11/2018 2:47:07,303,304
6/11/2018 2:47:17,303,304
6/11/2018 2:47:27,303,302
6/11/2018 2:47:37,304,303
6/11/2018 2:47:47,304,303
6/11/2018 2:47:57,303,303
6/11/2018 2:48:07,303,302
6/11/2018 2:48:17,304,302
6/11/2018 2:48:27,304,303
6/11/2018 2:48:37,0,303
6/11/2018 2:48:48,304,303
6/11/2018 2:48:58,304,302
6/11/2018 2:49:08,304,302
6/11/2018 2:49:19,304,303
6/11/2018 2:49:29,303,302
6/11/2018 2:49:39,304,303
6/11/2018 2:49:49,304,302
6/11/2018 2:49:59,303,304
6/11/2018 2:50:09,303,303
6/11/2018 2:50:19,303,303
6/11/2018 2:50:29,304,303
6/11/2018 2:50:39,304,304
6/11/2018 2:50:49,304,303
6/11/2018 2:50:59,304,302
6/11/2018 2:51:09,304,303
6/11/2018 2:51:19,304,303
6/11/2018 2:51:29,304,303
6/11/2018 2:51:39,304,303
6/11/2018 2:51:49,304,303
6/11/2018 2:52:00,304,303
6/11/2018 2:52:10,303,303
6/11/2018 2:52:20,303,304
6/11/2018 2:52:30,303,303
6/11/2018 2:52:40,304,303
6/11/2018 2:52:50,304,303
6/11/2018 2:53:00,304,303
6/11/2018 2:53:10,304,303
6/11/2018 2:53:20,304,303
6/11/2018 2:53:30,304,304
6/11/2018 2:53:40,303,303
6/11/2018 2:53:50,304,304
6/11/2018 2:54:00,305,303
6/11/2018 2:54:10,304,303
6/11/2018 2:54:20,304,303
6/11/2018 2:54:31,304,304
6/11/2018 2:54:41,304,304
6/11/2018 2:54:51,303,304
6/11/2018 2:55:01,304,303
6/11/2018 2:55:11,303,303
6/11/2018 2:55:21,304,303
6/11/2018 2:55:31,304,303
6/11/2018 2:55:41,303,303
6/11/2018 2:55:51,303,303
6/11/2018 2:56:01,303,302
6/11/2018 2:56:11,303,302
6/11/2018 2:56:21,304,303
6/11/2018 2:56:31,304,303
6/11/2018 2:56:41,305,303
6/11/2018 2:56:51,304,303
6/11/2018 2:57:01,304,304
6/11/2018 2:57:12,303,304
6/11/2018 2:57:22,304,303
6/11/2018 2:57:32,304,303
6/11/2018 2:57:42,303,303
6/11/2018 2:57:52,303,303
6/11/2018 2:58:02,304,303
